index,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
20840,2020-05-11T00:00:00Z,TH,Thailand,SEARO,6,3015,0,56
20841,2020-05-12T00:00:00Z,TH,Thailand,SEARO,2,3017,0,56
20842,2020-05-13T00:00:00Z,TH,Thailand,SEARO,0,3017,0,56
20843,2020-05-14T00:00:00Z,TH,Thailand,SEARO,1,3018,0,56
20844,2020-05-15T00:00:00Z,TH,Thailand,SEARO,7,3025,0,56
20845,2020-05-16T00:00:00Z,TH,Thailand,SEARO,0,3025,0,56
20846,2020-05-17T00:00:00Z,TH,Thailand,SEARO,3,3028,0,56
20847,2020-05-18T00:00:00Z,TH,Thailand,SEARO,3,3031,0,56
20848,2020-05-19T00:00:00Z,TH,Thailand,SEARO,2,3033,0,56
20849,2020-05-20T00:00:00Z,TH,Thailand,SEARO,1,3034,0,56
20850,2020-05-21T00:00:00Z,TH,Thailand,SEARO,3,3037,0,56
20851,2020-05-22T00:00:00Z,TH,Thailand,SEARO,0,3037,0,56
20852,2020-05-23T00:00:00Z,TH,Thailand,SEARO,3,3040,0,56
20853,2020-05-24T00:00:00Z,TH,Thailand,SEARO,0,3040,0,56
20854,2020-05-25T00:00:00Z,TH,Thailand,SEARO,2,3042,1,57
20855,2020-05-26T00:00:00Z,TH,Thailand,SEARO,3,3045,0,57
20856,2020-05-27T00:00:00Z,TH,Thailand,SEARO,9,3054,0,57
20857,2020-05-28T00:00:00Z,TH,Thailand,SEARO,11,3065,0,57
20858,2020-05-29T00:00:00Z,TH,Thailand,SEARO,11,3076,0,57
20859,2020-05-30T00:00:00Z,TH,Thailand,SEARO,1,3077,0,57
20860,2020-05-31T00:00:00Z,TH,Thailand,SEARO,4,3081,0,57
20861,2020-06-01T00:00:00Z,TH,Thailand,SEARO,1,3082,0,57
20862,2020-06-02T00:00:00Z,TH,Thailand,SEARO,1,3083,1,58
20863,2020-06-03T00:00:00Z,TH,Thailand,SEARO,1,3084,0,58
20864,2020-06-04T00:00:00Z,TH,Thailand,SEARO,17,3101,0,58
20865,2020-06-05T00:00:00Z,TH,Thailand,SEARO,1,3102,0,58
20866,2020-06-06T00:00:00Z,TH,Thailand,SEARO,2,3104,0,58
20867,2020-06-07T00:00:00Z,TH,Thailand,SEARO,8,3112,0,58
20868,2020-06-08T00:00:00Z,TH,Thailand,SEARO,7,3119,0,58
20869,2020-06-09T00:00:00Z,TH,Thailand,SEARO,2,3121,0,58
20870,2020-06-10T00:00:00Z,TH,Thailand,SEARO,4,3125,0,58
20871,2020-06-11T00:00:00Z,TH,Thailand,SEARO,0,3125,0,58
20872,2020-06-12T00:00:00Z,TH,Thailand,SEARO,4,3129,0,58
20873,2020-06-13T00:00:00Z,TH,Thailand,SEARO,5,3134,0,58
20874,2020-06-14T00:00:00Z,TH,Thailand,SEARO,1,3135,0,58
20875,2020-06-15T00:00:00Z,TH,Thailand,SEARO,0,3135,0,58
20876,2020-06-16T00:00:00Z,TH,Thailand,SEARO,0,3135,0,58
20877,2020-06-17T00:00:00Z,TH,Thailand,SEARO,0,3135,0,58
20878,2020-06-18T00:00:00Z,TH,Thailand,SEARO,6,3141,0,58
20879,2020-06-19T00:00:00Z,TH,Thailand,SEARO,5,3146,0,58
20880,2020-06-20T00:00:00Z,TH,Thailand,SEARO,1,3147,0,58
21023,2020-03-20T00:00:00Z,TL,Timor-Leste,SEARO,1,1,0,0
21024,2020-03-21T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21025,2020-03-22T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21026,2020-03-23T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21027,2020-03-24T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21028,2020-03-25T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21029,2020-03-26T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21030,2020-03-27T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21031,2020-03-28T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21032,2020-03-29T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21033,2020-03-30T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21034,2020-03-31T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21035,2020-04-01T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21036,2020-04-02T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21037,2020-04-03T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21038,2020-04-04T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21039,2020-04-05T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21040,2020-04-06T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21041,2020-04-07T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21042,2020-04-08T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21043,2020-04-09T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21044,2020-04-10T00:00:00Z,TL,Timor-Leste,SEARO,0,1,0,0
21045,2020-04-11T00:00:00Z,TL,Timor-Leste,SEARO,1,2,0,0
21046,2020-04-12T00:00:00Z,TL,Timor-Leste,SEARO,0,2,0,0
21047,2020-04-13T00:00:00Z,TL,Timor-Leste,SEARO,2,4,0,0
21048,2020-04-14T00:00:00Z,TL,Timor-Leste,SEARO,2,6,0,0
21049,2020-04-15T00:00:00Z,TL,Timor-Leste,SEARO,0,6,0,0
21050,2020-04-16T00:00:00Z,TL,Timor-Leste,SEARO,12,18,0,0
21051,2020-04-17T00:00:00Z,TL,Timor-Leste,SEARO,0,18,0,0
21052,2020-04-18T00:00:00Z,TL,Timor-Leste,SEARO,0,18,0,0
21053,2020-04-19T00:00:00Z,TL,Timor-Leste,SEARO,1,19,0,0
21054,2020-04-20T00:00:00Z,TL,Timor-Leste,SEARO,3,22,0,0
21055,2020-04-21T00:00:00Z,TL,Timor-Leste,SEARO,1,23,0,0
21056,2020-04-22T00:00:00Z,TL,Timor-Leste,SEARO,0,23,0,0
21057,2020-04-23T00:00:00Z,TL,Timor-Leste,SEARO,0,23,0,0
21058,2020-04-24T00:00:00Z,TL,Timor-Leste,SEARO,1,24,0,0
21059,2020-04-25T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21060,2020-04-26T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21061,2020-04-27T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21062,2020-04-28T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21063,2020-04-29T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21064,2020-04-30T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21065,2020-05-01T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21066,2020-05-02T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21067,2020-05-03T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21068,2020-05-04T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21069,2020-05-05T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21070,2020-05-06T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21071,2020-05-07T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21072,2020-05-08T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21073,2020-05-09T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21074,2020-05-10T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21075,2020-05-11T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21076,2020-05-12T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21077,2020-05-13T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21078,2020-05-14T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21079,2020-05-15T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21080,2020-05-16T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21081,2020-05-17T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21082,2020-05-18T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21083,2020-05-19T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21084,2020-05-20T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21085,2020-05-21T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21086,2020-05-22T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21087,2020-05-23T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21088,2020-05-24T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21089,2020-05-25T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21090,2020-05-26T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21091,2020-05-27T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21092,2020-05-28T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21093,2020-05-29T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21094,2020-05-30T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21095,2020-05-31T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21096,2020-06-01T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21097,2020-06-02T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21098,2020-06-03T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21099,2020-06-04T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21100,2020-06-05T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21101,2020-06-06T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21102,2020-06-07T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21103,2020-06-08T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21104,2020-06-09T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21105,2020-06-10T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21106,2020-06-11T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21107,2020-06-12T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21108,2020-06-13T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21109,2020-06-14T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21110,2020-06-15T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21111,2020-06-16T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21112,2020-06-17T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21113,2020-06-18T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21114,2020-06-19T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
21115,2020-06-20T00:00:00Z,TL,Timor-Leste,SEARO,0,24,0,0
