Date,Open,High,Low,Close,Adj Close,Volume
25-06-2019,46.130001,46.529999,45.43,46.139999,43.826214,20814000
26-06-2019,46.209999,46.279999,45.779999,45.799999,43.503262,17106800
27-06-2019,46.220001,46.529999,46.110001,46.290001,43.968689,13391600
28-06-2019,46.810001,47.700001,46.799999,47.32,44.947037,31030900
01-07-2019,47.880001,48.119999,47.400002,47.689999,45.298481,15122100
02-07-2019,47.52,47.799999,46.919998,47.23,44.861546,12107200
03-07-2019,47.299999,47.790001,46.98,47.66,45.269989,10438400
05-07-2019,48.099998,48.189999,47.669998,47.77,45.374474,10801600
08-07-2019,47.400002,47.990002,47.310001,47.529999,45.146507,13189300
09-07-2019,47.299999,47.889999,47.209999,47.830002,45.431469,12595000
10-07-2019,47.669998,47.810001,47.040001,47.150002,44.785564,12784900
11-07-2019,47.209999,47.580002,47.060001,47.139999,44.776062,19751400
12-07-2019,47.119999,47.419998,46.919998,47.360001,44.985035,12792600
15-07-2019,47.400002,47.450001,46.439999,46.709999,44.367626,21338400
16-07-2019,46.720001,46.970001,45.220001,45.299999,43.028332,37548300
17-07-2019,45.200001,45.75,45.139999,45.209999,42.942848,24502100
18-07-2019,45.220001,46.02,45.189999,45.82,43.522255,19412500
19-07-2019,45.959999,46.41,45.860001,46.029999,43.721725,21847900
22-07-2019,45.889999,46.549999,45.77,46.48,44.149162,17972100
23-07-2019,46.68,47.59,46.66,47.200001,44.833054,21150200
24-07-2019,47.299999,48.470001,47.279999,48.450001,46.02037,29357200
25-07-2019,48.52,48.740002,48.009998,48.09,45.678425,20562000
26-07-2019,48.150002,49.310001,48.07,49.299999,46.827747,21641500
29-07-2019,49.380001,49.57,48.18,48.279999,45.858894,19148600
30-07-2019,48.009998,48.59,47.889999,48.549999,46.115356,14207000
31-07-2019,48.259998,48.98,48.110001,48.41,45.98238,23422800
01-08-2019,48.41,48.639999,46.950001,47.060001,44.700081,22668600
02-08-2019,47.110001,47.610001,46.369999,47.439999,45.06102,20159000
05-08-2019,46.5,46.799999,45.849998,46.139999,43.826214,27113500
06-08-2019,46.610001,47.029999,45.82,46.93,44.576599,19446100
07-08-2019,46.07,46.150002,45.23,45.810001,43.51276,27830000
08-08-2019,45.689999,46.639999,45.549999,46.400002,44.569359,20671300
