Date,Open,High,Low,Close,Adj Close,Volume
01-10-2019,26962.53906,27046.21094,26562.2207,26573.03906,26573.03906,260110000
02-10-2019,26425.85938,26438.03906,25974.11914,26078.61914,26078.61914,309640000
03-10-2019,26039.01953,26205.19922,25743.46094,26201.03906,26201.03906,241610000
04-10-2019,26271.69922,26590.74023,26271.69922,26573.7207,26573.7207,221310000
07-10-2019,26502.33008,26655.83984,26424.53906,26478.01953,26478.01953,195200000
08-10-2019,26276.58984,26421.81055,26139.80078,26164.03906,26164.03906,244590000
09-10-2019,26308.23047,26424.31055,26249.75,26346.00977,26346.00977,190060000
10-10-2019,26317.34961,26603.31055,26314.50977,26496.66992,26496.66992,217680000
11-10-2019,26694.19922,27013.9707,26694.19922,26816.58984,26816.58984,282080000
14-10-2019,26766.42969,26874.33008,26749.17969,26787.35938,26787.35938,178620000
15-10-2019,26811.19922,27120.10938,26811.19922,27024.80078,27024.80078,245510000
16-10-2019,26972.31055,27058.33984,26943.28906,27001.98047,27001.98047,214660000
17-10-2019,27032.38086,27112.16016,26970.28906,27025.88086,27025.88086,222540000
18-10-2019,27004.49023,27018.25,26770.13086,26770.19922,26770.19922,288970000
21-10-2019,26852.66992,26852.66992,26747.61914,26827.64063,26827.64063,241030000
22-10-2019,26850.42969,26946.64063,26782.60938,26788.09961,26788.09961,265510000
23-10-2019,26835.24023,26896.89063,26745,26833.94922,26833.94922,247680000
24-10-2019,26893.92969,26931.7793,26714.33984,26805.5293,26805.5293,253590000
25-10-2019,26789.60938,27015.36914,26765.67969,26958.06055,26958.06055,274610000
28-10-2019,27040.33008,27167.88086,27028.71094,27090.7207,27090.7207,290770000
29-10-2019,27061.07031,27165.93945,27039.75977,27071.46094,27071.46094,269610000
30-10-2019,27110.71094,27204.35938,26999.64063,27186.68945,27186.68945,231750000
31-10-2019,27188.36914,27188.36914,26918.28906,27046.23047,27046.23047,273830000
01-11-2019,27142.94922,27347.42969,27142.94922,27347.35938,27347.35938,270870000
04-11-2019,27402.06055,27517.58008,27402.06055,27462.10938,27462.10938,273030000
05-11-2019,27500.23047,27560.35938,27453.55078,27492.63086,27492.63086,286350000
06-11-2019,27502.74023,27526.05078,27407.81055,27492.56055,27492.56055,237910000
07-11-2019,27590.16016,27774.66992,27590.16016,27674.80078,27674.80078,259020000
08-11-2019,27686.19922,27694.94922,27578.9707,27681.24023,27681.24023,221440000
11-11-2019,27580.66016,27714.39063,27517.66992,27691.49023,27691.49023,202350000
12-11-2019,27701.58984,27770.85938,27635.32031,27691.49023,27691.49023,213670000
13-11-2019,27622.03906,27806.40039,27587.19922,27783.58984,27783.58984,278390000
14-11-2019,27757.19922,27800.71094,27676.9707,27781.96094,27781.96094,303970000
15-11-2019,27843.53906,28004.89063,27843.53906,28004.89063,28004.89063,283720000
18-11-2019,27993.2207,28040.9707,27969.24023,28036.2207,28036.2207,252320000
19-11-2019,28079.75977,28090.21094,27894.51953,27934.01953,27934.01953,245890000
20-11-2019,27879.55078,27897.2793,27675.2793,27821.08984,27821.08984,258140000
21-11-2019,27820.2793,27828.33008,27708.33984,27766.28906,27766.28906,232020000
22-11-2019,27831.23047,27898.46094,27773.98047,27875.61914,27875.61914,214780000
25-11-2019,27917.76953,28068.68945,27917.76953,28066.4707,28066.4707,248420000
26-11-2019,28080.75,28146.01953,28042.21094,28121.67969,28121.67969,324050000
27-11-2019,28156.4707,28174.9707,28075.23047,28164,28164,198210000
29-11-2019,28103.16016,28119.50977,28042.5293,28051.41016,28051.41016,120630000
02-12-2019,28109.74023,28109.83984,27782.34961,27783.03906,27783.03906,236610000
03-12-2019,27501.98047,27524.74023,27325.13086,27502.81055,27502.81055,275350000
