Date,Open,High,Low,Close,Adj Close,Volume
01-10-2019,8026.830078,8062.5,7906.290039,7908.680176,7908.680176,2243650000
02-10-2019,7851.129883,7852.700195,7744.959961,7785.25,7785.25,2495160000
03-10-2019,7787.02002,7872.259766,7700,7872.259766,7872.259766,2141490000
04-10-2019,7908.439941,7986.620117,7899.390137,7982.470215,7982.470215,1736890000
07-10-2019,7956.410156,8013.310059,7942.080078,7956.290039,7956.290039,1739450000
08-10-2019,7898.27002,7921.879883,7823.72998,7823.779785,7823.779785,1933580000
09-10-2019,7895.959961,7930.919922,7873.52002,7903.740234,7903.740234,1553900000
10-10-2019,7904.560059,7982.839844,7899.810059,7950.779785,7950.779785,1778740000
11-10-2019,8047.339844,8115.799805,8046.799805,8057.040039,8057.040039,2176080000
14-10-2019,8044.350098,8069.850098,8036.410156,8048.649902,8048.649902,1419730000
15-10-2019,8074.850098,8166.180176,8071.810059,8148.709961,8148.709961,1836650000
16-10-2019,8119.810059,8146.149902,8103.379883,8124.180176,8124.180176,1886720000
17-10-2019,8176.910156,8183.640137,8131.25,8156.850098,8156.850098,1861570000
18-10-2019,8149.850098,8157.359863,8045.370117,8089.540039,8089.540039,2012930000
21-10-2019,8137.419922,8164.140137,8117.259766,8162.990234,8162.990234,1752860000
22-10-2019,8188.120117,8194.620117,8101.97998,8104.299805,8104.299805,1847200000
23-10-2019,8090.240234,8122.879883,8078.350098,8119.790039,8119.790039,1805030000
24-10-2019,8180.040039,8187.839844,8137.660156,8185.799805,8185.799805,1882490000
25-10-2019,8150.589844,8249.969727,8150.589844,8243.120117,8243.120117,1894740000
28-10-2019,8285.769531,8335.55957,8285.269531,8325.990234,8325.990234,1956280000
29-10-2019,8313.349609,8319.290039,8275.139648,8276.849609,8276.849609,1834530000
30-10-2019,8284.280273,8315.5,8241.700195,8303.980469,8303.980469,1928420000
31-10-2019,8314.379883,8321.799805,8248.80957,8292.360352,8292.360352,2258270000
01-11-2019,8335.049805,8386.75,8326.55957,8386.400391,8386.400391,2057310000
04-11-2019,8445.5,8451.370117,8421.299805,8433.200195,8433.200195,2149910000
05-11-2019,8446.620117,8457.389648,8421.049805,8434.679688,8434.679688,2316710000
06-11-2019,8426.570313,8426.570313,8379.330078,8410.629883,8410.629883,2332650000
07-11-2019,8455.110352,8483.160156,8415.870117,8434.519531,8434.519531,2393950000
08-11-2019,8422.669922,8475.570313,8405.889648,8475.30957,8475.30957,1974190000
11-11-2019,8431.259766,8467.290039,8425.480469,8464.280273,8464.280273,1715470000
12-11-2019,8471.070313,8514.839844,8462.990234,8486.089844,8486.089844,1987820000
13-11-2019,8455.019531,8496.900391,8451.339844,8482.099609,8482.099609,2173320000
14-11-2019,8461.05957,8485.360352,8441.580078,8479.019531,8479.019531,2106550000
15-11-2019,8524.480469,8540.830078,8506.799805,8540.830078,8540.830078,2188210000
18-11-2019,8529.160156,8559.780273,8503.620117,8549.94043,8549.94043,2047240000
19-11-2019,8578.019531,8589.759766,8536.730469,8570.660156,8570.660156,2075000000
20-11-2019,8543.570313,8578.269531,8468.629883,8526.730469,8526.730469,2596030000
21-11-2019,8527.870117,8530.730469,8487.290039,8506.209961,8506.209961,2056230000
22-11-2019,8530.540039,8535.459961,8477.490234,8519.879883,8519.879883,1877090000
25-11-2019,8559.650391,8633.150391,8559.650391,8632.490234,8632.490234,2256070000
26-11-2019,8635.400391,8659.730469,8625.620117,8647.929688,8647.929688,2434570000
27-11-2019,8669.589844,8705.910156,8662.580078,8705.179688,8705.179688,1744580000
29-11-2019,8682.009766,8697.320313,8664.040039,8665.469727,8665.469727,1099090000
02-12-2019,8672.839844,8672.839844,8540.160156,8567.990234,8567.990234,2225940000
03-12-2019,8460.719727,8523.980469,8435.400391,8520.639648,8520.639648,2308600000
04-12-2019,8557.450195,8584.879883,8552.379883,8566.669922,8566.669922,2150680000
05-12-2019,8587.929688,8588.889648,8541.919922,8570.700195,8570.700195,2123380000
06-12-2019,8634.25,8665.44043,8630.580078,8656.530273,8656.530273,2053530000
09-12-2019,8650.860352,8678.849609,8619.769531,8621.830078,8621.830078,2088520000
10-12-2019,8623.55957,8650.759766,8600.820313,8616.179688,8616.179688,2053390000
11-12-2019,8631.120117,8658.480469,8622.360352,8654.049805,8654.049805,1937850000
12-12-2019,8645.360352,8745.820313,8633.599609,8717.320313,8717.320313,2388270000
13-12-2019,8713.910156,8768.870117,8697.580078,8734.879883,8734.879883,2188720000
16-12-2019,8791.30957,8833.450195,8789.769531,8814.230469,8814.230469,2346290000
17-12-2019,8829.469727,8831.990234,8804.599609,8823.360352,8823.360352,2374120000
18-12-2019,8834.650391,8848.759766,8820.419922,8827.740234,8827.740234,2727870000
19-12-2019,8838.969727,8888.129883,8838.969727,8887.219727,8887.219727,2415950000
20-12-2019,8911.839844,8931.910156,8901.870117,8924.959961,8924.959961,3825460000
23-12-2019,8950.200195,8956.639648,8934.549805,8945.650391,8945.650391,2025450000
24-12-2019,8955.009766,8957.120117,8934.360352,8952.879883,8952.879883,1014520000
26-12-2019,8970.209961,9022.459961,8968.459961,9022.389648,9022.389648,1634920000
27-12-2019,9049.469727,9052,8987.320313,9006.620117,9006.620117,1832200000
30-12-2019,9004.450195,9006.360352,8909.19043,8945.990234,8945.990234,2042420000
31-12-2019,8918.740234,8975.360352,8912.769531,8972.599609,8972.599609,2182800000
