Date,Open,High,Low,Close,Adj Close,Volume
25-06-2019,67.459999,67.480003,66.480003,66.540001,64.45871,14205600
26-06-2019,67.040001,67.720001,66.769997,67.220001,65.117439,13654100
27-06-2019,67.620003,68.43,67.529999,68.150002,66.018356,11989100
28-06-2019,69.279999,70.209999,69.129997,70.029999,67.839546,20388700
01-07-2019,70.860001,71.639999,70.190002,70.739998,68.527336,13596400
02-07-2019,70.360001,70.980003,70.089996,70.440002,68.236717,10272200
03-07-2019,70.709999,71.199997,70.279999,70.849998,68.633896,7632400
05-07-2019,71.269997,71.800003,70.980003,71.400002,69.166695,9107300
08-07-2019,70.760002,71.690002,70.639999,71.129997,68.905128,10196000
09-07-2019,70.529999,71.669998,70.410004,71.559998,69.321686,9477700
10-07-2019,71.5,71.940002,70.650002,71.129997,68.905128,12153200
11-07-2019,71.43,72,71.089996,71.610001,69.370125,10739400
12-07-2019,71.889999,72.019997,71.580002,71.769997,69.525116,15355700
15-07-2019,71.730003,72.150002,70.080002,71.709999,69.467003,23365800
16-07-2019,71.699997,72,71.089996,71.32,69.089195,16516600
17-07-2019,71.190002,71.5,70.620003,70.82,68.604828,12278200
18-07-2019,70.540001,71.900002,70.480003,71.790001,69.544502,13409900
19-07-2019,71.730003,72.169998,70.860001,70.919998,68.701706,11184600
22-07-2019,70.720001,71.290001,70.68,71.110001,68.885765,7930600
23-07-2019,71.330002,72.18,71.300003,71.989998,69.738235,11804300
24-07-2019,71.660004,73.080002,71.660004,73.010002,70.726341,12512900
25-07-2019,72.959999,73.080002,70.93,71.389999,69.157005,15698300
26-07-2019,72.150002,72.639999,71.849998,72.160004,69.902924,10625900
29-07-2019,71.910004,72.339996,71.730003,71.760002,69.515434,8561200
30-07-2019,71.029999,71.709999,70.580002,71.709999,69.467003,9208300
31-07-2019,71.400002,71.660004,70.809998,71.160004,68.934204,13617300
01-08-2019,70.669998,71.089996,67.599998,68.349998,66.212097,22571000
02-08-2019,67.610001,68.059998,66.629997,67.610001,65.987617,14771400
05-08-2019,65.599998,65.82,64.580002,65.18,63.615921,21144800
06-08-2019,66,66.330002,64.830002,66.25,64.660248,12411500
07-08-2019,64.629997,65.32,63.639999,65.139999,63.576889,18418300
08-08-2019,65.849998,66.790001,65.629997,66.739998,65.138489,13577900
09-08-2019,66.330002,66.57,65.209999,66.050003,64.46505,13604600
12-08-2019,64.610001,64.790001,63.84,64.239998,62.698475,12555100
13-08-2019,63.900002,65.959999,63.509998,64.830002,63.27433,19056700
14-08-2019,62.880001,63.040001,61.18,61.41,59.936394,29370700
15-08-2019,61.98,62.369999,60.720001,61.32,59.848553,16340400
16-08-2019,61.93,63.66,61.849998,63.48,61.956718,16450700
19-08-2019,64.82,64.910004,64.160004,64.309998,62.7668,13312700
20-08-2019,63.720001,64.080002,63.349998,63.419998,61.898159,9815800
21-08-2019,64.129997,64.169998,63.060001,63.25,61.732239,14692900
22-08-2019,63.810001,64.209999,63.41,63.91,62.3764,9718500
23-08-2019,63.279999,64.129997,61.52,61.950001,60.463432,17997900
26-08-2019,62.57,62.82,62.169998,62.720001,61.214958,10628800
27-08-2019,63.009998,63.099998,61.16,61.66,60.180389,17219300
28-08-2019,61.299999,62.799999,61.299999,62.360001,60.863598,12343500
29-08-2019,63.310001,64.230003,63.099998,63.900002,62.366642,11478200
30-08-2019,64.339996,64.82,64.190002,64.349998,62.805843,11844600
03-09-2019,64,64.040001,62.32,63.419998,61.898159,11991500
04-09-2019,64,64.480003,63.84,64.279999,62.737522,9689800
05-09-2019,65.650002,67.279999,65.610001,66.339996,64.748085,14723500
06-09-2019,66.190002,66.5,65.75,65.970001,64.386971,10476000
09-09-2019,66.760002,69.300003,66.690002,68.790001,67.139297,20193300
10-09-2019,69.18,70.010002,68.449997,68.980003,67.324745,18146200
11-09-2019,68.720001,69.209999,68.110001,68.900002,67.246666,11858800
12-09-2019,68.110001,70.059998,67.93,69.300003,67.637062,15528700
13-09-2019,70.339996,70.739998,69.849998,70.389999,68.700905,14313100
16-09-2019,68.959999,70.110001,68.959999,69.830002,68.15435,12063700
17-09-2019,69.779999,69.779999,68.669998,69.480003,67.812744,10916900
18-09-2019,69.209999,70.349998,68.959999,70.089996,68.408096,11234500
19-09-2019,70.059998,70.470001,69.589996,69.730003,68.056747,10069100
20-09-2019,70.150002,70.540001,69.330002,69.349998,67.68586,26002100
23-09-2019,68.620003,69.699997,68.610001,69.550003,67.881058,9546300
24-09-2019,69.5,69.57,67.559998,67.900002,66.27066,16801900
25-09-2019,67.910004,69.699997,67.870003,69.379997,67.715141,12243000
26-09-2019,69.32,69.529999,68.800003,69.110001,67.45163,8555500
27-09-2019,69.82,70.360001,69.059998,69.459999,67.793221,11559700
30-09-2019,69.800003,69.900002,69.010002,69.080002,67.42234,8661000
01-10-2019,69.57,70.269997,68.010002,68.150002,66.514664,12428500
02-10-2019,67.760002,67.800003,66.190002,66.260002,64.670013,14760900
03-10-2019,66.080002,66.730003,64.790001,66.699997,65.099449,12646100
04-10-2019,66.760002,68.239998,66.669998,68.18,66.543938,10977100
07-10-2019,67.870003,68.839996,67.860001,68.150002,66.514664,7835500
08-10-2019,67.029999,67.18,66.029999,66.400002,64.806648,13500700
09-10-2019,67,67.769997,66.790001,67.43,65.811935,8357800
10-10-2019,67.769997,69.290001,67.550003,68.620003,66.973381,9817000
11-10-2019,69.989998,70.93,69.989998,70.099998,68.41787,14921700
14-10-2019,69.529999,70.5,69.459999,70.239998,68.554497,11398600
15-10-2019,70.169998,72.080002,68.699997,71.220001,69.510994,22030100
16-10-2019,70.82,71.459999,69.419998,69.5,67.832268,17295400
17-10-2019,70.029999,70.339996,69.18,69.599998,67.929863,11382800
18-10-2019,69.32,70.089996,69.139999,69.739998,68.066498,10413600
21-10-2019,70.519997,71.889999,70.519997,71.809998,70.086823,13080600
22-10-2019,71.720001,72.870003,71.470001,72.059998,70.330826,11052300
23-10-2019,71.900002,72.470001,71.730003,72.449997,70.711479,10327000
24-10-2019,72.550003,72.860001,71.860001,72.300003,70.565079,7445700
25-10-2019,71.970001,73.419998,71.809998,73.169998,71.4142,10497600
28-10-2019,73.730003,74.279999,73.440002,73.589996,71.82412,13086800
29-10-2019,73.139999,73.790001,72.720001,73.089996,71.336113,9592300
30-10-2019,72.75,73.349998,72.099998,72.970001,71.219002,12431500
31-10-2019,72.360001,72.970001,71.330002,71.860001,70.135628,16864000
01-11-2019,72.25,73.989998,72.099998,73.839996,72.583244,12935200
04-11-2019,74.940002,75.269997,74.110001,75.150002,73.870956,12585200
05-11-2019,75.190002,75.970001,74.639999,74.830002,73.556404,14403200
06-11-2019,74.419998,75.050003,73.970001,74.419998,73.153374,12629200
07-11-2019,75.410004,76.279999,75.410004,75.809998,74.519722,14340500
08-11-2019,75.480003,76.120003,75.059998,76.120003,74.824448,7927100
11-11-2019,75.449997,76.080002,75.239998,75.599998,74.313293,6020300
12-11-2019,75.550003,75.959999,75.010002,75.07,73.792313,11066600
13-11-2019,74.25,74.910004,73.709999,73.910004,72.652061,14040700
14-11-2019,73.610001,74.010002,73.330002,73.839996,72.583244,9446800
15-11-2019,74.339996,74.459999,73.68,74.400002,73.133728,10294000
18-11-2019,74.290001,74.639999,73.559998,74.400002,73.133728,8525700
19-11-2019,74.970001,75.239998,74.470001,74.82,73.54657,9095500
20-11-2019,74.629997,74.720001,73.220001,73.910004,72.652061,12799900
21-11-2019,74.080002,74.629997,73.510002,73.900002,72.642235,8585100
22-11-2019,74.099998,74.919998,73.970001,74.870003,73.595726,7910700
25-11-2019,74.93,75.849998,74.870003,75.68,74.391937,11497700
26-11-2019,75.839996,75.839996,74.82,75.459999,74.175674,11306000
27-11-2019,75.839996,76.129997,75.5,75.720001,74.431259,7592100
29-11-2019,75.43,75.800003,74.989998,75.120003,73.841461,6246900
02-12-2019,75.419998,75.93,74.43,74.519997,73.251671,11085300
03-12-2019,73.379997,73.470001,72.5,73.330002,72.08194,13559400
04-12-2019,73.830002,74.589996,73.419998,74.230003,72.966621,8266400
05-12-2019,74.650002,74.849998,74.349998,74.709999,73.438446,9581200
06-12-2019,75.93,76.220001,75.599998,75.809998,74.519722,9877800
09-12-2019,75.18,75.919998,75.080002,75.330002,74.04789,8817100
10-12-2019,75.07,76.269997,74.870003,75.779999,74.490234,13019600
11-12-2019,76.120003,76.209999,75.5,75.550003,74.264153,10484900
12-12-2019,75.809998,77.519997,75.620003,77.050003,75.738625,15829000
13-12-2019,77.050003,77.830002,76.059998,76.389999,75.089851,13447000
16-12-2019,77.360001,77.599998,76.900002,76.910004,75.600998,13967200
17-12-2019,77.290001,78.129997,77.129997,77.739998,76.41687,14409200
18-12-2019,77.699997,78.330002,77.660004,77.919998,76.593811,12643000
19-12-2019,78,78.519997,77.940002,78.199997,76.869041,13006200
20-12-2019,78.940002,79.050003,78.040001,78.510002,77.173775,32019400
23-12-2019,78.669998,78.970001,78.440002,78.760002,77.419518,9256500
24-12-2019,78.699997,78.940002,78.459999,78.589996,77.252403,4576200
26-12-2019,78.75,79.839996,78.650002,79.830002,78.471306,11992800
27-12-2019,80,80.18,79.580002,79.669998,78.314026,10867900
30-12-2019,80.150002,80.419998,79.339996,79.510002,78.156746,10084900
31-12-2019,79.32,79.940002,79.099998,79.889999,78.530281,8031200
02-01-2020,80.129997,81.260002,80.029999,81.230003,79.847481,12728900
03-01-2020,79.800003,80.519997,79.449997,79.699997,78.343513,12437400
06-01-2020,78.720001,79.550003,78.720001,79.449997,78.097771,10059500
07-01-2020,79.290001,79.300003,78.730003,78.760002,77.419518,10469100
08-01-2020,78.769997,80,78.68,79.360001,78.0093,11292400
09-01-2020,80.980003,80.980003,79.730003,80.080002,78.717049,12895900
10-01-2020,80,80.010002,79.07,79.25,77.901169,10062100
13-01-2020,79.5,80.720001,79,80.650002,79.277344,16566300
14-01-2020,81.199997,83.110001,80.970001,81.910004,80.5159,24971800
15-01-2020,81.730003,82.050003,80.730003,81.239998,79.8573,16063600
16-01-2020,81.959999,82.129997,80.849998,81,79.621384,10426000
17-01-2020,81.160004,81.400002,80.809998,81.120003,79.739349,12413100
21-01-2020,80.480003,80.910004,79.870003,79.900002,78.540108,10522000
22-01-2020,80.199997,80.480003,79.860001,80.099998,78.736702,8045600
23-01-2020,79.580002,80.080002,78.919998,79.800003,78.441818,11618200
24-01-2020,79.620003,79.669998,77.639999,78.419998,77.085297,15036100
27-01-2020,76.260002,77,75.849998,76.709999,75.404404,15859600
28-01-2020,77.209999,78.129997,76.779999,77.239998,75.925377,10960200
29-01-2020,77.540001,77.900002,76.410004,76.480003,75.178322,9478900
30-01-2020,75.739998,77.540001,75.5,77.43,76.112152,12498200
31-01-2020,75.959999,76.18,73.910004,74.410004,73.628517,17101200
03-02-2020,74.699997,76.209999,74.699997,75.129997,74.34095,11099200
04-02-2020,76.75,77.269997,76.43,76.5,75.696564,12173200
05-02-2020,77.919998,78.980003,77.809998,78.849998,78.021881,13070400
06-02-2020,79.800003,79.860001,78.400002,78.970001,78.140625,12826400
07-02-2020,78.129997,79.050003,78.059998,78.690002,77.863564,8341700
10-02-2020,78.080002,78.739998,78.050003,78.480003,77.655769,8418300
11-02-2020,78.75,79.550003,78.639999,79.089996,78.259354,9437200
12-02-2020,79.900002,80.769997,79.300003,79.330002,78.496841,9484100
13-02-2020,78.889999,79.279999,78.620003,79,78.170303,8946200
14-02-2020,78.889999,79.089996,78.449997,78.790001,77.962509,9056600
18-02-2020,78.610001,78.860001,77.510002,77.580002,76.765221,10343500
19-02-2020,77.870003,78.389999,77.620003,78.050003,77.230286,9145200
20-02-2020,77.660004,78.690002,77.309998,78.220001,77.398499,11763400
21-02-2020,77.559998,77.959999,76.150002,76.440002,75.637192,14020000
24-02-2020,73.379997,74.050003,72.440002,72.529999,71.768257,21096200
25-02-2020,72.629997,73.209999,69,69.43,68.700813,27451000
26-02-2020,70.019997,70.610001,68.160004,68.18,67.463943,25552100
27-02-2020,66.099998,66.889999,64.400002,64.449997,63.773113,34651400
28-02-2020,62,64.449997,61.34,63.459999,62.793514,46029800
02-03-2020,63.849998,67.610001,63.119999,67.589996,66.880135,29006400
03-03-2020,67.860001,68.43,64.470001,65.050003,64.366821,29547700
04-03-2020,66.050003,67.519997,64.360001,67.389999,66.682236,24188500
05-03-2020,64.800003,65.120003,63.009998,63.490002,62.8232,27277600
06-03-2020,60.459999,62.310001,59.740002,61.279999,60.63641,29916600
09-03-2020,54.310001,55.610001,51,51.369999,50.830486,35625600
10-03-2020,54.73,55.700001,51.5,55.580002,54.996277,32527500
11-03-2020,53.950001,54.330002,50.02,50.790001,50.25658,36709000
12-03-2020,45.299999,49,42.82,43.259998,42.80566,45941600
13-03-2020,47.82,51.240002,45.310001,51.040001,50.503956,40519800
16-03-2020,40.490002,45.23,39.57,41.189999,40.757401,35133800
17-03-2020,42,43.98,38.799999,40.25,39.827274,51650000
18-03-2020,37.060001,37.990002,32,36.43,36.047398,48351400
19-03-2020,35.470001,41.240002,34.200001,39.639999,39.223682,43397100
20-03-2020,40.459999,40.990002,37.200001,38.060001,37.660278,38163900
23-03-2020,37.549999,38.150002,34.619999,35.389999,35.018318,33013300
24-03-2020,37.650002,40.919998,37.34,40.66,40.232971,34100600
25-03-2020,42.310001,44.700001,39.43,41.860001,41.420368,38211100
26-03-2020,43.68,46.290001,43,46.02,45.536678,31528600
27-03-2020,44.130001,45.5,43,43.799999,43.339993,25484500
30-03-2020,44.049999,44.259998,41.57,44.080002,43.617054,27459000
31-03-2020,43.630001,44.23,41.650002,42.119999,41.677635,26219100
01-04-2020,39.139999,40.25,38,38.509998,38.105549,29219500
02-04-2020,38.360001,39.66,37.299999,39.23,38.817989,29532100
03-04-2020,39,39.459999,36.669998,37.490002,37.096264,25327100
06-04-2020,39.799999,41.34,39.509998,41.119999,40.688137,30064700
07-04-2020,44.810001,45.59,41.119999,41.25,40.816772,35220700
08-04-2020,42.849998,44.450001,41.970001,44.259998,43.795158,32944800
09-04-2020,46.939999,49.220001,46.369999,47.41,46.912079,43659200
13-04-2020,47.5,47.57,45.27,46.68,46.189747,27944300
14-04-2020,47.66,47.740002,43.529999,45.419998,44.942978,40466200
15-04-2020,43.369999,44.27,42.610001,42.860001,42.409866,32249000
16-04-2020,42.709999,42.84,40.099998,40.52,40.09444,37756000
17-04-2020,43.150002,45.619999,42.650002,45.450001,44.972664,41252900
20-04-2020,43.400002,45.439999,42.889999,44.009998,43.547787,33471900
21-04-2020,42.349998,43.110001,41.07,41.57,41.133411,35336200
22-04-2020,43,43.119999,41.849998,42.240002,41.796379,21911600
23-04-2020,42.650002,43.740002,42.259998,42.459999,42.014065,23970700
24-04-2020,43,43.34,41.73,43.099998,42.647343,26310300
27-04-2020,44.169998,46.82,43.73,46.560001,46.071007,30929200
28-04-2020,48.939999,49.59,46.93,47.209999,46.714176,28973300
29-04-2020,49.700001,50.650002,48.459999,50.259998,49.732143,32941100
