Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,1.783000,1.909000,1.725000,1.844000,1.844000,0
2019-08-01,1.847000,1.847000,1.355000,1.391000,1.391000,0
2019-09-01,1.377000,1.752000,1.308000,1.551000,1.551000,0
2019-10-01,1.596000,1.683000,1.321000,1.523000,1.523000,0
2019-11-01,1.505000,1.782000,1.498000,1.621000,1.621000,0
2019-12-01,1.664000,1.771000,1.518000,1.693000,1.693000,0
2020-01-01,1.683000,1.691000,1.325000,1.326000,1.326000,0
2020-02-01,1.367000,1.483000,0.909000,0.913000,0.913000,0
2020-03-01,0.838000,0.915000,0.318000,0.375000,0.375000,0
2020-04-01,0.355000,0.519000,0.301000,0.345000,0.345000,0
2020-05-01,0.340000,0.404000,0.272000,0.304000,0.304000,0
2020-06-01,0.310000,0.506000,0.299000,0.327000,0.327000,0
2020-06-26,0.319000,0.321000,0.297000,0.297000,0.297000,0
