Date,Open,High,Low,Close,Adj Close,Volume
24-06-2019,2120.199951,2141.27002,2115.719971,2130.620117,2130.620117,1919100
01-07-2019,2147.23999,2147.23999,2088.969971,2110.590088,2110.590088,2302100
08-07-2019,2091.909912,2092.540039,2052.030029,2086.659912,2086.659912,2092400
15-07-2019,2083.389893,2096.72998,2061.330078,2094.360107,2094.360107,2749400
22-07-2019,2090.350098,2106.389893,2054.639893,2066.26001,2066.26001,3019800
29-07-2019,2059.129883,2063.129883,1987.119995,1998.130005,1998.130005,2645300
05-08-2019,1985.930054,1987.640015,1891.810059,1937.75,1937.75,3571500
12-08-2019,1941.530029,1952.219971,1911.719971,1927.170044,1927.170044,2208400
19-08-2019,1936.640015,1971.119995,1931.439941,1948.300049,1948.300049,2152900
26-08-2019,1915.339966,1971.209961,1909.920044,1967.790039,1967.790039,1639000
02-09-2019,1961.189941,2017.199951,1958.589966,2009.130005,2009.130005,1825500
09-09-2019,2013.380005,2050.800049,2013.280029,2049.199951,2049.199951,1445300
16-09-2019,2056.26001,2092.370117,2044.800049,2091.52002,2091.52002,2697500
23-09-2019,2087.699951,2101.629883,2044.75,2049.929932,2049.929932,2324800
30-09-2019,2045.77002,2077.47998,2020.689941,2020.689941,2020.689941,1534300
07-10-2019,2031.530029,2053.939941,2010.900024,2044.609985,2044.609985,1586600
14-10-2019,2068.129883,2090.01001,2057.889893,2060.689941,2060.689941,2331100
21-10-2019,2067.969971,2093.810059,2059.330078,2087.889893,2087.889893,2256100
28-10-2019,2096.669922,2105.169922,2075.540039,2100.199951,2100.199951,1922100
04-11-2019,2111.320068,2156.22998,2111.320068,2137.22998,2137.22998,2286800
11-11-2019,2139.070068,2165.02002,2118.669922,2162.179932,2162.179932,2969400
18-11-2019,2161.889893,2165.889893,2088.189941,2101.959961,2101.959961,2996700
25-11-2019,2117.139893,2139.639893,2085.100098,2087.959961,2087.959961,2066000
02-12-2019,2097.550049,2103.870117,2053.560059,2081.850098,2081.850098,2094700
09-12-2019,2091.939941,2170.25,2080.159912,2170.25,2170.25,2686500
16-12-2019,2168.050049,2206.820068,2166.290039,2204.179932,2204.179932,2267000
23-12-2019,2208.219971,2215.550049,2177.399902,2204.209961,2204.209961,2133500
30-12-2019,2202.620117,2208.040039,2165.389893,2176.459961,2176.459961,1542700
06-01-2020,2154.969971,2206.919922,2137.719971,2206.389893,2206.389893,3261800
13-01-2020,2204.48999,2268.709961,2204.48999,2250.570068,2250.570068,3459500
20-01-2020,2261.399902,2277.22998,2235.129883,2246.129883,2246.129883,2433900
27-01-2020,2192.219971,2199.929932,2119.01001,2119.01001,2119.01001,2814000
03-02-2020,2086.610107,2229.98999,2082.73999,2211.949951,2211.949951,3530900
10-02-2020,2185.629883,2255.48999,2180.51001,2243.590088,2243.590088,3004000
17-02-2020,2243.070068,2250.050049,2160.280029,2162.840088,2162.840088,2864500
24-02-2020,2114.040039,2120.060059,1980.819946,1987.01001,1987.01001,4559200
02-03-2020,1997.030029,2089.080078,1969.339966,2040.219971,2040.219971,3290900
09-03-2020,1981.02002,1989.5,1680.599976,1771.439941,1771.439941,3870800
16-03-2020,1805.430054,1805.430054,1439.430054,1566.150024,1566.150024,3854500
23-03-2020,1474.449951,1759.050049,1458.410034,1717.72998,1717.72998,4269300
30-03-2020,1670.339966,1762.439941,1659.949951,1725.439941,1725.439941,4815300
06-04-2020,1745.25,1861.099976,1742.670044,1860.699951,1860.699951,4991400
13-04-2020,1853.300049,1926.02002,1825.76001,1914.530029,1914.530029,4450400
20-04-2020,1908.339966,1925.25,1841.660034,1889.01001,1889.01001,4699800
27-04-2020,1897.060059,1957.51001,1894.619995,1947.560059,1947.560059,3893400
04-05-2020,1906.420044,1956.890015,1894.290039,1945.819946,1945.819946,3789300
11-05-2020,1953.51001,1960.459961,1897.23999,1927.280029,1927.280029,3636800
18-05-2020,1934.51001,2004.949951,1921.140015,1970.130005,1970.130005,3682900
25-05-2020,1980.51001,2054.52002,1967.839966,2029.599976,2029.599976,5094600
01-06-2020,2037.040039,2191,2035.630005,2181.870117,2181.870117,5397500
08-06-2020,2215.600098,2217.209961,2084.629883,2132.300049,2132.300049,3894700
15-06-2020,2114.409912,2154.370117,2030.819946,2141.320068,2141.320068,4818500
22-06-2020,2126.379883,2171.860107,2110.51001,2112.370117,2112.370117,3638600
26-06-2020,2137.469971,2142.040039,2115.25,2134.649902,2134.649902,728866
