Date,Open,High,Low,Close,Adj Close,Volume
2019-03-02,273723.750000,275093.250000,272077.250000,274373.468750,274373.468750,538093811368
2019-03-03,274220.906250,275159.343750,272420.375000,273149.531250,273149.531250,515002759379
2019-03-04,273001.562500,274586.031250,264590.156250,266732.000000,266732.000000,640258855123
2019-03-05,266609.718750,275620.468750,265598.062500,274694.437500,274694.437500,717275912225
2019-03-06,274744.218750,275699.937500,273212.843750,273597.656250,273597.656250,643026451018
2019-03-07,273558.562500,275661.656250,272776.843750,274612.000000,274612.000000,672871674903
2019-03-08,274734.281250,276704.062500,271343.500000,273157.250000,273157.250000,744917498859
2019-03-09,272696.562500,279124.375000,272545.187500,277449.593750,277449.593750,755775288936
2019-03-10,277649.843750,277649.843750,274694.500000,276603.093750,276603.093750,679906887322
2019-03-11,276752.906250,277719.312500,271628.843750,272585.250000,272585.250000,706788965401
2019-03-12,272482.718750,273499.968750,269000.312500,272177.468750,272177.468750,683019587754
2019-03-13,272448.406250,273555.250000,270526.468750,271877.031250,271877.031250,658981405307
2019-03-14,271797.687500,273970.500000,270722.687500,272109.875000,272109.875000,726722227571
2019-03-15,272268.937500,273681.687500,270981.375000,273156.312500,273156.312500,647852945943
2019-03-16,273362.437500,281164.656250,273207.781250,279212.281250,279212.281250,679710842973
2019-03-17,279142.875000,279584.406250,276294.125000,277592.156250,277592.156250,566988536172
2019-03-18,277919.000000,280917.062500,274908.312500,276737.187500,276737.187500,662037444275
2019-03-19,276749.843750,281745.312500,275657.312500,280983.781250,280983.781250,644963947574
2019-03-20,280956.437500,280336.687500,278286.843750,281361.343750,281361.343750,700458990893
2019-03-21,281118.875000,281253.031250,275381.937500,276710.812500,276710.812500,743824864571
2019-03-22,276655.000000,279763.437500,276505.156250,278337.875000,278337.875000,640025580984
2019-03-23,278251.093750,280130.375000,277784.281250,279160.125000,279160.125000,662573881914
2019-03-24,279114.281250,279497.218750,277104.343750,278215.687500,278215.687500,632554588166
2019-03-25,278350.187500,278615.406250,271088.781250,273187.937500,273187.937500,714137538970
2019-03-26,273612.437500,275199.906250,271876.343750,275199.906250,275199.906250,739446065142
2019-03-27,275142.187500,282305.312500,274548.281250,282305.312500,282305.312500,752695970417
2019-03-28,282341.125000,283386.093750,279548.625000,281544.156250,281544.156250,647203464975
2019-03-29,281488.281250,284692.500000,278947.718750,284590.093750,284590.093750,758189395676
2019-03-30,284156.906250,298369.187500,281502.468750,285166.468750,285166.468750,675837858916
2019-03-31,285082.875000,285358.500000,284045.656250,284829.875000,284829.875000,627543811244
2019-04-01,284826.968750,288222.593750,284488.812500,287765.937500,287765.937500,702967372499
2019-04-02,287678.500000,338118.375000,287570.343750,336322.156250,336322.156250,1469037358500
2019-04-03,336327.687500,365468.875000,336096.750000,342469.750000,342469.750000,1577012987560
2019-04-04,342351.687500,346573.281250,333658.968750,339576.625000,339576.625000,1259017171050
2019-04-05,339577.125000,349649.125000,339986.062500,348694.468750,348694.468750,1165664873880
2019-04-06,348702.218750,360404.250000,345616.531250,350296.218750,350296.218750,1172066651050
2019-04-07,350502.281250,362119.531250,349645.093750,359609.375000,359609.375000,1152060514120
2019-04-08,359674.281250,368712.968750,358463.750000,367969.687500,367969.687500,1193283029690
2019-04-09,367979.906250,367979.906250,358418.062500,360555.437500,360555.437500,1019822752820
2019-04-10,360496.343750,374865.187500,359748.187500,368193.812500,368193.812500,1072145563950
2019-04-11,368230.468750,370244.687500,346020.343750,349551.812500,349551.812500,1142671481760
2019-04-12,349324.968750,353168.656250,342549.625000,351999.062500,351999.062500,945794895913
2019-04-13,351951.437500,354598.375000,350066.031250,352492.656250,352492.656250,748565766843
2019-04-14,352435.406250,358582.656250,349560.406250,357455.593750,357455.593750,718819906866
2019-04-15,357427.906250,360088.125000,348971.843750,351979.093750,351979.093750,853717186074
2019-04-16,351942.218750,364331.187500,350951.843750,364033.187500,364033.187500,807855981645
2019-04-17,364073.218750,366725.156250,361997.562500,364634.187500,364634.187500,863585055656
2019-04-18,364602.437500,369313.437500,364529.562500,367661.437500,367661.437500,919883995078
2019-04-19,367645.406250,370343.375000,363299.312500,368031.562500,368031.562500,956210760283
2019-04-20,368055.687500,371825.656250,367480.968750,370395.906250,370395.906250,913841841564
2019-04-21,370256.656250,371925.187500,364806.781250,368668.468750,368668.468750,952576509502
2019-04-22,368527.156250,378013.531250,368993.656250,376338.437500,376338.437500,1017740909870
2019-04-23,376338.437500,392915.437500,375631.031250,388775.531250,388775.531250,1107038809350
2019-04-24,388715.937500,394280.187500,379403.343750,383118.843750,383118.843750,1195166019870
2019-04-25,383235.062500,388927.781250,363576.125000,365621.875000,365621.875000,1075725986740
2019-04-26,365607.093750,377177.187500,363298.531250,368773.031250,368773.031250,1174359370780
2019-04-27,368781.625000,370971.843750,365579.937500,368005.937500,368005.937500,915861869880
2019-04-28,368247.312500,372053.281250,367113.625000,369177.312500,369177.312500,895501546630
2019-04-29,369157.718750,371015.031250,364224.187500,366381.843750,366381.843750,959042533943
2019-04-30,366407.906250,373100.375000,363426.000000,372228.656250,372228.656250,965504049541
2019-05-01,372241.718750,376957.281250,372450.187500,376259.500000,376259.500000,952682017018
2019-05-02,376240.406250,383399.656250,375181.312500,382256.062500,382256.062500,1016829356400
2019-05-03,382274.718750,406843.656250,381208.875000,399038.718750,399038.718750,1295066119240
2019-05-04,399101.906250,407243.531250,390542.281250,403388.500000,403388.500000,1215303937800
2019-05-05,403381.656250,403574.968750,394870.468750,400935.000000,400935.000000,1024443988570
2019-05-06,400657.250000,402103.843750,392272.625000,398887.593750,398887.593750,1092321816080
2019-05-07,398803.750000,416720.312500,398118.156250,405856.312500,405856.312500,1255018425900
2019-05-08,407247.312500,417621.500000,403443.875000,417096.937500,417096.937500,1068152601490
2019-05-09,417087.093750,434049.656250,417087.093750,433452.218750,433452.218750,1178282913500
2019-05-10,433543.062500,450329.281250,431537.406250,446088.843750,446088.843750,1358080434150
2019-05-11,446146.062500,512815.250000,445868.531250,503847.687500,503847.687500,2018780802590
2019-05-12,503759.281250,524764.500000,476643.906250,487595.437500,487595.437500,1942258907510
2019-05-13,487511.968750,567857.625000,482426.062500,551816.625000,551816.625000,2024950507100
2019-05-14,551320.187500,581996.875000,541148.312500,562129.687500,562129.687500,2252300724320
2019-05-15,561775.125000,577282.625000,554779.562500,576160.312500,576160.312500,1990300933920
2019-05-16,575411.312500,584612.187500,542509.500000,553836.437500,553836.437500,2329665616450
2019-05-17,553978.062500,556880.625000,494924.437500,516628.375000,516628.375000,2115128335790
2019-05-18,516471.406250,523900.687500,510128.843750,511514.937500,511514.937500,1502231351060
2019-05-19,511286.656250,580753.875000,511286.656250,576237.437500,576237.437500,1820750275120
2019-05-20,576183.625000,576467.875000,534902.437500,557256.937500,557256.937500,1665378341200
2019-05-21,557233.250000,561656.062500,546637.625000,554605.937500,554605.937500,1749986981950
2019-05-22,554115.937500,556993.687500,530455.500000,534916.687500,534916.687500,1721711479670
2019-05-23,534721.812500,553440.000000,526201.062500,549009.500000,549009.500000,1703558157670
2019-05-24,548998.937500,564803.125000,545547.937500,554163.812500,554163.812500,1798269030640
2019-05-25,554477.000000,563221.687500,552679.437500,558685.500000,558685.500000,1544177693330
2019-05-26,558870.187500,602666.937500,549734.375000,601674.625000,601674.625000,1850692642980
2019-05-27,601734.000000,618870.500000,602144.687500,612029.625000,612029.625000,1942602786080
