,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
114,2020-05-23,57649.766199489175,47324.82897128846,68607.96402283461,57649.766199489175,57649.766199489175,643.6721857087466,643.6721857087466,643.6721857087466,643.6721857087466,643.6721857087466,643.6721857087466,0.0,0.0,0.0,58293.43838519792
115,2020-05-24,60799.94832017449,50255.2154178678,73190.6768827146,60799.94832017449,60799.94832017449,912.963345791674,912.963345791674,912.963345791674,912.963345791674,912.963345791674,912.963345791674,0.0,0.0,0.0,61712.91166596616
116,2020-05-25,63950.13052609872,52366.98189840986,74909.61705285456,63950.13052609872,63950.13052609872,-539.5968216650228,-539.5968216650228,-539.5968216650228,-539.5968216650228,-539.5968216650228,-539.5968216650228,0.0,0.0,0.0,63410.5337044337
117,2020-05-26,67100.31273202295,55824.337785960284,78865.9770481044,67100.31273202295,67100.31273202295,-389.47263577894523,-389.47263577894523,-389.47263577894523,-389.47263577894523,-389.47263577894523,-389.47263577894523,0.0,0.0,0.0,66710.840096244
118,2020-05-27,70250.49493794712,57182.38680928127,81188.11178697477,70250.49493794712,70250.49493794712,-725.5370308256498,-725.5370308256498,-725.5370308256498,-725.5370308256498,-725.5370308256498,-725.5370308256498,0.0,0.0,0.0,69524.95790712147
119,2020-05-28,73400.67714387135,62041.36788283223,85108.71758426366,73400.67714387135,73400.67714387135,-10.532649169660937,-10.532649169660937,-10.532649169660937,-10.532649169660937,-10.532649169660937,-10.532649169660937,0.0,0.0,0.0,73390.14449470169
120,2020-05-29,76550.85934979553,65371.51627677598,88342.15144660497,76550.85934979553,76550.85934979553,108.50360594261821,108.50360594261821,108.50360594261821,108.50360594261821,108.50360594261821,108.50360594261821,0.0,0.0,0.0,76659.36295573815
121,2020-05-30,79701.04155571976,68861.63616383469,91588.77633198645,79701.04155571976,79701.04155571976,643.6721857108297,643.6721857108297,643.6721857108297,643.6721857108297,643.6721857108297,643.6721857108297,0.0,0.0,0.0,80344.71374143059
122,2020-05-31,82851.22379758961,73156.14737358384,95196.5434506654,82851.22379758961,82851.22379758961,912.9633457915949,912.9633457915949,912.9633457915949,912.9633457915949,912.9633457915949,912.9633457915949,0.0,0.0,0.0,83764.1871433812
123,2020-06-01,86001.40603945941,73971.43985285566,97273.40527530413,86001.40603945943,86001.40603945943,-539.5968216658808,-539.5968216658808,-539.5968216658808,-539.5968216658808,-539.5968216658808,-539.5968216658808,0.0,0.0,0.0,85461.80921779353
124,2020-06-02,89151.58828132928,77324.44996452643,100883.01971259704,89151.58828132928,89151.58828132928,-389.4726357790023,-389.4726357790023,-389.4726357790023,-389.4726357790023,-389.4726357790023,-389.4726357790023,0.0,0.0,0.0,88762.11564555028
125,2020-06-03,92301.77052319914,80908.42522572161,103064.06932292142,92301.77052319914,92301.77052319914,-725.5370308263552,-725.5370308263552,-725.5370308263552,-725.5370308263552,-725.5370308263552,-725.5370308263552,0.0,0.0,0.0,91576.23349237279
126,2020-06-04,95451.95276506894,84485.19722566508,107473.46475524554,95451.95276506894,95451.95276506894,-10.532649171995978,-10.532649171995978,-10.532649171995978,-10.532649171995978,-10.532649171995978,-10.532649171995978,0.0,0.0,0.0,95441.42011589695
